"Indicator Code","Country or Area Code","Country or Area","Time Code","Year","Value","Value Footnotes"
"EN.ATM.CO2E.PC","TZA","Tanzania","YR2002","2002","0.100123969892468",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR2001","2001","0.0896285120786341",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR2000","2000","0.0779969692503352",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1999","1999","0.076581936939059",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1998","1998","0.0790713623423472",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1997","1997","0.0914023599009583",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1996","1996","0.112632755120179",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1995","1995","0.118827004177361",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1994","1994","0.0842530049994681",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1993","1993","0.0937521546130597",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1992","1992","0.0868092824310075",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1991","1991","0.0925549621206621",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1990","1990","0.0931938728758913",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1989","1989","0.0895068961619223",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1988","1988","0.0956814618798394",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1987","1987","0.103036753799508",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1986","1986","0.102110783104302",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1985","1985","0.107951268576121",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1984","1984","0.111855376495668",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1983","1983","0.108071158754442",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1982","1982","0.108933510204765",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1981","1981","0.110126728626296",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1980","1980","0.100874968885291",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1979","1979","0.114397666831024",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1978","1978","0.125532491523767",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1977","1977","0.118297183108275",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1976","1976","0.169193803473928",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1975","1975","0.14296014490373",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1974","1974","0.149028875138874",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1973","1973","0.212654570682243",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1972","1972","0.149394933138919",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1971","1971","0.175442590954692",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1970","1970","0.129910218687966",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1969","1969","0.136262224568045",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1968","1968","0.129330813371252",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1967","1967","0.141879278158058",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1966","1966","0.113919012107931",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1965","1965","0.0994939791643111",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1964","1964","0.0911973779874127",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1963","1963","0.0729676185879514",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1962","1962","0.0717344659547161",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1961","1961","0.067872188235657",""
"EN.ATM.CO2E.PC","TZA","Tanzania","YR1960","1960","0.0822614345738593",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2011","2011","4.53449173353441",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2010","2010","4.47042614871008",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2009","2009","4.19851191460529",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2008","2008","3.98405966720517",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2007","2007","3.99468714359492",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2006","2006","3.99219845848141",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2005","2005","3.88936886634519",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2004","2004","3.85821342750582",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2003","2003","3.58235026432931",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2002","2002","3.3674230727511",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2001","2001","3.1874449165747",""
"EN.ATM.CO2E.PC","THA","Thailand","YR2000","2000","3.00439423197259",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1999","1999","2.94980278570884",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1998","1998","2.79286252656162",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1997","1997","3.18931516932621",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1996","1996","3.12239353542493",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1995","1995","2.82768054763998",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1994","1994","2.47723153100057",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1993","1993","2.24486796106822",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1992","1992","1.99419434103371",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1991","1991","1.83894763727211",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1990","1990","1.69368319262397",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1989","1989","1.41350812862012",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1988","1988","1.21971746925345",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1987","1987","1.05493455543672",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1986","1986","0.937734260140153",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1985","1985","0.935255919375679",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1984","1984","0.899575090228167",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1983","1983","0.845959175982451",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1982","1982","0.769491253703878",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1981","1981","0.787158397062087",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1980","1980","0.846998833499612",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1979","1979","0.791514277138974",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1978","1978","0.772013732468799",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1977","1977","0.724054055557043",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1976","1976","0.663302789974639",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1975","1975","0.576534274727215",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1974","1974","0.587650870262995",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1973","1973","0.608869460349888",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1972","1972","0.55903398594629",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1971","1971","0.506996471084824",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1970","1970","0.416856902526599",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1969","1969","0.406445894711845",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1968","1968","0.491484810199895",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1967","1967","0.360202673298104",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1966","1966","0.289095945521159",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1965","1965","0.234151126497425",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1964","1964","0.242239551065997",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1963","1963","0.185876631204487",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1962","1962","0.173129692727257",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1961","1961","0.146943963848339",""
"EN.ATM.CO2E.PC","THA","Thailand","YR1960","1960","0.135585898664454",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2011","2011","0.163648080314747",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2010","2010","0.171932157361763",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2009","2009","0.17489104483449",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2008","2008","0.185016931391479",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2007","2007","0.18096238232757",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2006","2006","0.180395200250589",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2005","2005","0.179754718387747",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2004","2004","0.182848309949576",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2003","2003","0.173598685647455",""
"EN.ATM.CO2E.PC","TMP","Timor-Leste","YR2002","2002","0.180309933540969",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2011","2011","0.319443621625301",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2010","2010","0.269107040674239",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2009","2009","0.270613774387794",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2008","2008","0.285947796912474",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2007","2007","0.239676701841331",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2006","2006","0.213027515733557",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2005","2005","0.239943071435524",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2004","2004","0.257366421100875",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2003","2003","0.276938268632579",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2002","2002","0.239597745730171",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2001","2001","0.23219880536684",""
"EN.ATM.CO2E.PC","TGO","Togo","YR2000","2000","0.27833102722507",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1999","1999","0.323627088263388",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1998","1998","0.252140512962001",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1997","1997","0.218890638227524",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1996","1996","0.241242256611232",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1995","1995","0.222538831441225",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1994","1994","0.199108089599585",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1993","1993","0.212038130072098",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1992","1992","0.209839683000214",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1991","1991","0.216990175612281",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1990","1990","0.204317098070158",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1989","1989","0.22692884880177",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1988","1988","0.221280747056354",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1987","1987","0.220709013410958",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1986","1986","0.210418296938142",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1985","1985","0.169090330603029",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1984","1984","0.193838594681175",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1983","1983","0.18054023654679",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1982","1982","0.251582423945542",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1981","1981","0.22298761304391",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1980","1980","0.264158321811148",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1979","1979","0.523094998004045",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1978","1978","0.138056828184942",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1977","1977","0.183454394286272",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1976","1976","0.130940000170423",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1975","1975","0.129310094480441",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1974","1974","0.16027213516969",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1973","1973","0.175123570285823",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1972","1972","0.177837447026239",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1971","1971","0.144286785553661",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1970","1970","0.130003436505712",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1969","1969","0.118935048201173",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1968","1968","0.0998832859401957",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1967","1967","0.106722646049869",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1966","1966","0.101285266475351",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1965","1965","0.077261809447558",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1964","1964","0.0794261620435216",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1963","1963","0.0651706160759865",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1962","1962","0.0545698734714074",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1961","1961","0.0573855356525832",""
"EN.ATM.CO2E.PC","TGO","Togo","YR1960","1960","0.0417623898063477",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2011","2011","0.983561958770787",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2010","2010","1.12888298844604",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2009","2009","1.27651427245301",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2008","2008","1.17696661998133",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2007","2007","1.11263690551929",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2006","2006","1.26439555892697",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2005","2005","1.12709948640663",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2004","2004","1.09761938020075",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2003","2003","1.17808164166817",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2002","2002","1.0370789354073",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2001","2001","0.894081313367332",""
"EN.ATM.CO2E.PC","TON","Tonga","YR2000","2000","0.973891192874216",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1999","1999","1.12948931189552",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1998","1998","0.907888628696989",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1997","1997","1.02572363922674",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1996","1996","0.800704972237819",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1995","1995","0.994295487490744",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1994","1994","0.958161750872719",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1993","1993","0.88285600636436",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1992","1992","0.730164219616227",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1991","1991","1.00039872408293",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1990","1990","0.809305111821086",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1989","1989","0.73384030418251",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1988","1988","0.735878749471905",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1987","1987","0.582686257269674",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1986","1986","0.506346458198349",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1985","1985","0.507391993869275",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1984","1984","0.508013811036041",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1983","1983","0.508355105305252",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1982","1982","0.469711687285847",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1981","1981","0.510112143132303",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1980","1980","0.433698538819659",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1979","1979","0.437025319884289",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1978","1978","0.401379159369527",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1977","1977","0.324887038185523",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1976","1976","0.328665217683569",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1975","1975","0.373561071683249",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1974","1974","0.25113858165257",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1973","1973","0.295096855779732",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1972","1972","0.254803182434076",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1971","1971","0.21439429373246",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1970","1970","0.304243214412706",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1969","1969","0.132735674899552",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1968","1968","0.180872052875604",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1967","1967","0.185558141888473",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1966","1966","0.143266438329405",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1965","1965","0.147936473784005",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1964","1964","0.153309084827961",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1963","1963","0.159434782608696",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1962","1962","0.16604029884537",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1961","1961","0.172591779102604",""
"EN.ATM.CO2E.PC","TON","Tonga","YR1960","1960","0.178587662337662",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2011","2011","37.140054240742",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2010","2010","38.3378410429977",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2009","2009","36.5694478913821",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2008","2008","35.4552978168913",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2007","2007","36.816762904236",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2006","2006","35.6304912515223",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2005","2005","22.7552356212696",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2004","2004","23.8767650625516",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2003","2003","21.7298076713404",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2002","2002","21.304551430539",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2001","2001","19.7618319326806",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR2000","2000","18.8442814555435",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1999","1999","18.0395451860836",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1998","1998","15.3006596205756",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1997","1997","15.2535090272925",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1996","1996","17.3097471719255",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1995","1995","16.7074815079829",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1994","1994","15.8784963161313",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1993","1993","13.5168706455268",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1992","1992","16.9587704426555",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1991","1991","17.1139745639098",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1990","1990","13.8798751784101",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1989","1989","13.300759295499",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1988","1988","13.1689274539585",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1987","1987","14.6588819177356",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1986","1986","14.682828386905",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1985","1985","17.7253391520452",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1984","1984","15.1731234982059",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1983","1983","14.3179666155253",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1982","1982","16.4434325947475",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1981","1981","15.6549645280719",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1980","1980","15.606512621302",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1979","1979","15.6427260032978",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1978","1978","14.5412476318863",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1977","1977","15.5566512175441",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1976","1976","15.5274249138356",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1975","1975","9.51293293932596",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1974","1974","10.0809656868448",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1973","1973","9.56500955633761",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1972","1972","8.50940291635957",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1971","1971","8.47383423048128",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1970","1970","9.51253282254893",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1969","1969","4.16417514176101",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1968","1968","4.33835910274771",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1967","1967","5.00989828472932",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1966","1966","4.40884137658142",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1965","1965","5.69490442439274",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1964","1964","4.20177421640436",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1963","1963","1.46668332267125",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1962","1962","8.22557012973584",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1961","1961","5.31814074207609",""
"EN.ATM.CO2E.PC","TTO","Trinidad and Tobago","YR1960","1960","3.0425760859701",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2011","2011","2.40245563904139",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2010","2010","2.53561936456467",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2009","2009","2.37415734319323",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2008","2008","2.40350763392036",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2007","2007","2.35797449413698",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2006","2006","2.27017348117576",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2005","2005","2.25965300628178",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2004","2004","2.24507943699408",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2003","2003","2.15925100103661",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2002","2002","2.13988891054375",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2001","2001","2.15712587818374",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR2000","2000","2.08561224810259",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1999","1999","1.93861324675599",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1998","1998","1.92871792399259",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1997","1997","1.83889212037027",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1996","1996","1.84372723972143",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1995","1995","1.75663935249791",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1994","1994","1.81436299896423",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1993","1993","1.92500174984251",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1992","1992","1.76959669725203",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1991","1991","1.86211055276382",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1990","1990","1.6269996566271",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1989","1989","1.66286114279554",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1988","1988","1.58624807336675",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1987","1987","1.52888076659868",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1986","1986","1.61017228523004",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1985","1985","1.64451216681925",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1984","1984","1.6396593563411",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1983","1983","1.63723944032384",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1982","1982","1.41575479204146",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1981","1981","1.5003228741828",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1980","1980","1.48713392857143",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1979","1979","1.41118105954448",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1978","1978","1.23838874334061",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1977","1977","1.14747593804974",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1976","1976","1.01855097722374",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1975","1975","0.988802530743183",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1974","1974","0.982544074854898",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1973","1973","0.896214473633666",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1972","1972","0.894875928470579",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1971","1971","0.808997391398181",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1970","1970","0.730252974448996",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1969","1969","0.766750589470408",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1968","1968","0.729217813190041",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1967","1967","0.638870927593922",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1966","1966","0.609953089944932",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1965","1965","0.532229805615551",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1964","1964","0.608626003816074",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1963","1963","0.43888521118332",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1962","1962","0.412987371779652",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1961","1961","0.413219709022201",""
"EN.ATM.CO2E.PC","TUN","Tunisia","YR1960","1960","0.409210934392178",""
"EN.ATM.CO2E.PC","TUR","Turkey","YR2011","2011","4.38310451625186",""
"EN.ATM.CO2E.PC","TUR","Turkey","YR2010","2010","4.12115485547753",""
"EN.ATM.CO2E.PC","TUR","Turkey","YR2009","2009","3.89895912237478",""
"EN.ATM.CO2E.PC","TUR","Turkey","YR2008","2008","4.05539658284175",""
